video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_2809,2024-12-07 10:50:40.993199,10056,1472.0,145.0,57626.0099525119,6.102942565248897,257483,Entertainment,Mobile,IN,351.8675409194823
vid_2605,2024-06-17 10:50:40.993199,10007,1274.0,333.0,56031.35627181344,9.170458934123262,532133,Music,Desktop,DE,343.9223064645315
vid_1842,2024-09-25 10:50:40.993199,9892,1834.0,204.0,48642.702421673406,14.03621666994814,854545,Tech,Tablet,IN,315.89678790613226
vid_3250,2024-10-09 10:50:40.993199,9959,1840.0,114.0,20516.517211335868,27.028278362331424,826911,Tech,Desktop,CA,182.20024295204487
vid_3860,2025-02-18 10:50:40.993199,10094,402.0,411.0,43306.28828459242,23.924119790577443,25260,Music,Desktop,UK,270.7360658921114
vid_953,2025-01-20 10:50:40.993199,10069,837.0,476.0,33043.75893136447,17.774402318524775,541710,Lifestyle,Desktop,DE,230.8164214174361
vid_2021,2025-01-05 10:50:40.993199,9934,505.0,342.0,50639.53248711245,5.912566128270008,546221,Gaming,Desktop,US,305.0596144227279
vid_659,2025-03-17 10:50:40.993199,10080,,283.0,53037.73504553264,18.901150830146506,609271,Gaming,Mobile,IN,322.2313869631539
vid_3304,2024-10-19 10:50:40.993199,9914,1421.0,320.0,42329.35607771249,22.21954860830508,675926,Education,TV,CA,281.14227632823787
vid_4772,2024-10-13 10:50:40.993199,9907,1943.0,301.0,58269.46033029107,29.9150758691108,677993,Gaming,TV,UK,364.9012320090362
vid_2423,2025-03-22 10:50:40.993199,10181,1420.0,348.0,60527.0036775547,11.02926172663923,731942,Gaming,Desktop,DE,368.7909686659634
vid_536,2025-01-31 10:50:40.993199,10065,546.0,290.0,58990.00644579105,10.216809249468046,398728,Education,Desktop,CA,344.92172245079706
vid_4435,2024-10-03 10:50:40.993199,9924,1711.0,,18428.695545985756,17.813192082651625,891633,Music,Mobile,DE,175.68098933042822
vid_3437,2024-11-21 10:50:40.993199,9998,1378.0,423.0,19276.960550336797,28.815708688019413,173614,Gaming,Desktop,DE,173.92984927481712
vid_1847,2025-04-17 10:50:40.993199,10013,1714.0,410.0,22588.87199877365,15.310584866079806,818803,Education,TV,UK,195.17364465053703
vid_955,2024-09-14 10:50:40.993199,10173,910.0,314.0,58821.998251608486,3.122778525001663,117342,Entertainment,Desktop,DE,351.36105696115555
vid_3824,2025-02-10 10:50:40.993199,9958,1510.0,155.0,28048.71269999611,3.0150746930290624,573068,Education,TV,CA,212.73869212085432
vid_4163,2024-11-11 10:50:40.993199,10152,1713.0,77.0,31732.22850212139,16.79976868840476,335158,Music,Desktop,CA,233.26399407887897
vid_715,2024-08-19 10:50:40.993199,10054,1184.0,500.0,52366.52273323832,25.059963623749407,687135,Music,Tablet,AU,328.21263258730687
vid_660,2024-08-27 10:50:40.993199,9909,258.0,182.0,29089.860721066147,19.69968950754073,628857,Gaming,Tablet,CA,196.33740579779803
vid_1261,2024-11-17 10:50:40.993199,9837,1323.0,315.0,24554.629743080957,28.197140913942626,251333,Lifestyle,TV,DE,195.17119728603612
vid_4482,2024-06-14 10:50:40.993199,9896,574.0,226.0,49172.77028949259,19.08401258599244,110936,Music,TV,DE,297.13871121633616
vid_1980,2025-02-18 10:50:40.993199,10007,748.0,344.0,18183.037229328787,22.979406017979898,285149,Music,Tablet,IN,156.63356951001842
vid_2248,2025-01-23 10:50:40.993199,9945,1805.0,92.0,30222.31961871712,4.2868443028170535,165528,Entertainment,Tablet,DE,226.90597011407544
vid_2495,2025-04-25 10:50:40.993199,10074,436.0,,43780.39948429326,8.054848447486988,682295,Music,Tablet,UK,267.65930445406315
vid_2128,2024-10-01 10:50:40.993199,10160,407.0,160.0,49705.16379773758,26.90152646363161,956626,Gaming,TV,US,297.0195900818163
vid_4894,2024-09-06 10:50:40.993199,9985,417.0,331.0,46378.70898255869,6.759449743401138,198706,Tech,TV,DE,283.53599215521007
vid_3557,2025-02-03 10:50:40.993199,9946,1891.0,395.0,26974.10171971294,27.282908967492105,933931,Entertainment,Tablet,AU,218.2832213698484
vid_3964,2024-11-13 10:50:40.993199,9963,1360.0,80.0,57015.832934775615,29.08208207593769,694313,Gaming,Tablet,IN,345.4641116914675
vid_3521,2024-06-12 10:50:40.993199,9877,909.0,429.0,46491.256201195545,24.678747062472723,879268,Music,TV,CA,293.6444154381399
vid_704,2025-03-31 10:50:40.993199,9863,1077.0,289.0,47668.62331847706,3.146417371891556,228556,Education,TV,AU,299.6034550818768
vid_1284,2025-03-05 10:50:40.993199,10009,568.0,179.0,46860.49430039942,14.396802106712382,461945,Lifestyle,Desktop,UK,285.9152483062794
vid_2811,2025-02-25 10:50:40.993199,10062,1511.0,471.0,44470.06352348899,3.4566841167596416,345558,Lifestyle,Desktop,UK,296.1480080306005
vid_2777,2024-08-09 10:50:40.993199,10109,1233.0,301.0,47681.8733102316,26.085177614693094,754521,Tech,Tablet,AU,303.8351545106996
vid_1111,2025-03-08 10:50:40.993199,9863,759.0,424.0,23063.321254697585,21.644786612415444,269109,Education,Mobile,UK,180.4555951348302
vid_3385,2025-06-07 10:50:40.993199,9891,1211.0,163.0,17000.986987742555,11.0351940785999,276771,Lifestyle,Tablet,CA,155.30317922642394
vid_1791,2024-07-18 10:50:40.993199,9999,240.0,106.0,23512.335800166973,29.37976836145233,2900,Tech,Tablet,IN,168.89528981359928
vid_4204,2025-02-10 10:50:40.993199,10117,1228.0,64.0,32745.57598584783,19.30088575039763,266893,Tech,Tablet,CA,229.29979174909064
vid_3699,2024-06-15 10:50:40.993199,10157,389.0,414.0,25435.6149113332,25.95503258212001,684722,Tech,TV,AU,186.64051990006223
vid_874,2024-12-17 10:50:40.993199,10023,1649.0,455.0,19061.19735180975,19.26223042335115,537710,Gaming,Mobile,CA,178.25065354719527
vid_3757,2025-04-04 10:50:40.993199,10059,419.0,391.0,16645.968312928522,5.57054412735793,408625,Tech,Desktop,UK,144.81111035343133
vid_4939,2025-03-27 10:50:40.993199,9866,782.0,346.0,32137.976072893165,27.488765781520165,95398,Entertainment,Tablet,UK,222.3087058548544
vid_2417,2025-02-14 10:50:40.993199,10015,1247.0,249.0,38086.63922871523,14.131146244725032,846366,Lifestyle,Mobile,CA,257.45518475119127
vid_2435,2024-12-03 10:50:40.993199,9967,1631.0,216.0,52274.32508583496,14.044757309604336,129433,Music,TV,UK,330.12619771918054
vid_529,2025-02-08 10:50:40.993199,9956,892.0,469.0,58045.51893280092,29.762466800937258,591168,Education,Mobile,CA,348.9243294853072
vid_3813,2024-08-03 10:50:40.993199,9953,1795.0,84.0,28432.34018751665,2.458498810183759,18126,Entertainment,Mobile,US,218.19935902358645
vid_3747,2024-11-24 10:50:40.993199,9993,1360.0,69.0,46325.342067946265,14.454994685970892,525946,Lifestyle,Mobile,CA,295.03066198706733
vid_2420,2025-04-10 10:50:40.993199,9926,1276.0,309.0,15381.325312586654,28.976922859506395,259258,Gaming,Desktop,AU,151.47612156017715
vid_2482,2025-01-08 10:50:40.993199,10053,691.0,54.0,59464.35405837829,23.55777000399311,294082,Entertainment,Mobile,DE,345.5314774198072
vid_4751,2024-10-12 10:50:40.993199,10025,925.0,209.0,53635.9013447046,15.608986580824087,40810,Gaming,TV,AU,324.5930181832385
vid_1425,2024-12-30 10:50:40.993199,9989,278.0,66.0,43728.62727447118,24.402197040906035,994084,Lifestyle,Tablet,US,264.1192386358421
vid_640,2025-02-16 10:50:40.993199,10049,222.0,452.0,37141.871004327855,23.462871639578648,158887,Education,Tablet,US,239.05019102788856
vid_3398,2025-04-10 10:50:40.993199,10123,620.0,156.0,59348.80252920545,16.222283489522525,380906,Entertainment,Tablet,CA,345.88424104575097
vid_278,2025-04-07 10:50:40.993199,9835,415.0,127.0,56633.82124516734,11.76577774500914,984585,Tech,Tablet,UK,327.5619312853554
vid_3770,2025-05-25 10:50:40.993199,9917,1057.0,210.0,29255.32813952485,28.70702679530966,36491,Gaming,TV,UK,211.3731313353486
vid_716,2025-02-14 10:50:40.993199,9937,,417.0,42291.08442402339,16.81582003978296,960031,Tech,Tablet,CA,275.7536030806331
vid_4075,2025-03-09 10:50:40.993199,9994,1451.0,411.0,56134.38287087556,11.276982247148876,209829,Gaming,Mobile,UK,348.7230687667408
vid_2594,2025-05-12 10:50:40.993199,9862,1847.0,440.0,42510.7225895071,18.71057749163077,164093,Music,Tablet,US,291.1106891329222
vid_4453,2025-03-11 10:50:40.993199,10111,337.0,418.0,60369.09771420919,11.97301175035178,114228,Tech,Desktop,AU,350.2709999843223
vid_1933,2025-03-07 10:50:40.993199,10172,778.0,443.0,52793.65899980999,16.127557293108474,417328,Gaming,TV,DE,322.88346402220867
vid_3272,2024-10-26 10:50:40.993199,10019,1992.0,109.0,,25.26190171538768,77013,Tech,Desktop,US,159.7918019791996
vid_3987,2024-11-26 10:50:40.993199,10111,1349.0,282.0,56396.674614612704,15.322760237626124,17092,Education,Desktop,AU,346.5989901558663
vid_3283,2025-06-07 10:50:40.993199,10042,1207.0,278.0,29146.891623519758,3.1821162241314256,161454,Tech,Tablet,IN,215.2600454398326
vid_4128,2024-12-13 10:50:40.993199,9865,256.0,65.0,22509.670742462786,15.205323885358103,354507,Lifestyle,Desktop,CA,163.0403131516742
vid_2405,2025-05-14 10:50:40.993199,9838,1658.0,137.0,58989.95666839774,11.672204285984872,975691,Education,Mobile,DE,360.22139940385875
vid_3041,2024-08-12 10:50:40.993199,10129,1313.0,294.0,23411.150989612936,9.82557079310658,623714,Entertainment,Desktop,CA,190.76885274757325
vid_1010,2024-12-23 10:50:40.993199,9960,1065.0,283.0,21952.702332246816,4.953655995002456,980048,Lifestyle,Desktop,CA,178.56086385078916
vid_3987,2024-12-31 10:50:40.993199,10011,1469.0,118.0,25264.567280212137,17.654629570497747,781898,Entertainment,Desktop,US,198.54827655488765
vid_3894,2024-06-30 10:50:40.993199,9864,381.0,310.0,34636.107060242255,25.56728450969124,128696,Tech,Mobile,CA,226.5649397885372
vid_1385,2024-06-17 10:50:40.993199,9934,737.0,406.0,51490.79860023649,25.285028501949583,596946,Music,Desktop,US,314.16039516391106
vid_237,2025-02-18 10:50:40.993199,10074,1936.0,295.0,42758.28584282827,4.403777228424916,49516,Tech,Desktop,IN,292.41994651721086
vid_4419,2025-03-27 10:50:40.993199,10165,1340.0,331.0,54656.413228099394,26.88069214966085,375267,Tech,Tablet,CA,339.36332107317304
vid_159,2024-07-26 10:50:40.993199,9970,1225.0,388.0,,16.832542915786064,293981,Gaming,TV,IN,288.43311182269167
vid_3845,2025-04-05 10:50:40.993199,9984,374.0,186.0,50779.43361803521,9.935907309611103,10921,Education,Desktop,DE,301.04693283971267
vid_4170,2024-09-05 10:50:40.993199,9957,470.0,382.0,50265.521490302686,22.30747411368719,842099,Music,Desktop,US,303.5021020349551
vid_2298,2025-01-17 10:50:40.993199,10045,1783.0,381.0,35190.9484273175,4.520569209303039,127662,Education,Mobile,CA,255.44081027372945
vid_4924,2024-11-13 10:50:40.993199,10110,880.0,455.0,52646.88082315434,29.702925630977948,895328,Gaming,Mobile,AU,323.82778686494254
vid_1364,2024-06-22 10:50:40.993199,10085,479.0,372.0,50287.44090360584,17.288113884054646,74618,Music,Tablet,DE,304.2551848463584
vid_3247,2025-02-22 10:50:40.993199,10210,1448.0,337.0,40845.53318219157,19.699540749398302,558944,Lifestyle,Mobile,IN,276.445260182845
vid_2126,2025-01-09 10:50:40.993199,9953,715.0,425.0,37254.811694379045,19.4101896210762,128778,Music,Mobile,IN,247.0917623780051
vid_4143,2024-12-25 10:50:40.993199,10111,1617.0,56.0,17674.290881512763,4.272515329887085,143622,Tech,Desktop,DE,164.76279925798983
vid_4525,2025-04-14 10:50:40.993199,10104,948.0,282.0,,15.43881619147847,474776,Education,Mobile,US,196.75063706312483
vid_4849,2024-07-26 10:50:40.993199,10037,743.0,230.0,36982.12040158794,28.243913531895416,561194,Entertainment,Desktop,DE,243.3735347303805
vid_3646,2024-10-13 10:50:40.993199,9825,317.0,,51805.93711351408,5.575144756115021,209295,Music,Tablet,US,307.601695841682
vid_4162,2025-05-04 10:50:40.993199,10001,1723.0,295.0,33797.22770840561,3.6185231119431513,1709,Lifestyle,Mobile,AU,246.13145348971983
vid_4759,2025-01-17 10:50:40.993199,10097,1221.0,448.0,15356.311765226532,20.189011003641465,998314,Lifestyle,Tablet,DE,153.692909099011
vid_466,2025-06-07 10:50:40.993199,9927,435.0,279.0,29399.936413476426,4.679553158402896,50373,Education,Tablet,US,202.6023903153641
vid_4688,2025-04-23 10:50:40.993199,10207,2029.0,486.0,40513.44057473832,28.044760473979228,269487,Gaming,Mobile,US,287.4107337300732
vid_1160,2024-11-01 10:50:40.993199,9878,242.0,296.0,26861.341339110524,8.293180528385303,558451,Tech,Desktop,CA,187.35381000045044
vid_3584,2025-03-06 10:50:40.993199,9963,1595.0,135.0,33328.99310026229,25.39402343281452,656954,Lifestyle,TV,CA,238.77599232829556
vid_3036,2025-04-29 10:50:40.993199,10143,1371.0,,40059.59814266887,11.385995349558456,306678,Entertainment,Desktop,UK,267.5783864228952
vid_1197,2024-07-15 10:50:40.993199,10071,1886.0,377.0,19470.863633756777,5.45789165423829,522707,Lifestyle,Desktop,UK,183.164927729745
vid_292,2024-11-14 10:50:40.993199,9908,947.0,477.0,49510.76434765127,13.566556118273889,234549,Tech,TV,CA,309.5196288092616
vid_2264,2024-06-12 10:50:40.993199,9806,219.0,85.0,24375.241450659872,15.859588795061455,51724,Lifestyle,Tablet,CA,171.23601463995303
vid_3116,2024-12-10 10:50:40.993199,10097,1573.0,314.0,21380.740856600136,20.851080320621453,673911,Music,Mobile,DE,185.8421377968149
vid_4536,2024-11-06 10:50:40.993199,10085,1263.0,,32151.88111346205,27.27211052752864,884362,Lifestyle,Tablet,UK,233.03713090752683
vid_2512,2024-12-25 10:50:40.993199,9912,1787.0,358.0,47784.00724387891,26.22980845967484,675233,Music,Desktop,US,313.7916934086245
vid_1538,2025-06-06 10:50:40.993199,9946,426.0,101.0,34335.61152592151,29.096752520990712,976702,Lifestyle,TV,AU,222.75676932300624
vid_2279,2025-01-04 10:50:40.993199,9950,1447.0,405.0,17147.70233842815,12.242614108528825,641181,Education,Tablet,AU,164.5178415660268
vid_1434,2024-08-01 10:50:40.993199,10032,381.0,421.0,22300.04320730733,20.549323816492503,162705,Education,Tablet,CA,171.18926874586427
vid_4826,2024-10-08 10:50:40.993199,10099,1306.0,172.0,44146.43533545108,29.880069226056428,621267,Lifestyle,TV,CA,286.15261037831084
vid_1832,2025-01-14 10:50:40.993199,10040,1948.0,,30347.550446622805,25.270838294101736,903832,Entertainment,Mobile,AU,233.28506716390413
vid_928,2025-05-14 10:50:40.993199,10163,1502.0,122.0,51867.34432009281,15.580244878595472,858375,Education,Desktop,CA,325.3959298508069
vid_4582,2024-08-13 10:50:40.993199,10151,1169.0,63.0,45468.32933110371,12.70668614505859,473477,Tech,Mobile,DE,288.42757855866444
vid_4391,2024-11-04 10:50:40.993199,10052,1958.0,,,14.640102502498904,477289,Education,Tablet,DE,363.5903101282537
vid_1361,2025-03-06 10:50:40.993199,9991,1685.0,337.0,,15.49247120098896,637466,Gaming,Desktop,CA,262.6470824168959
vid_2500,2025-03-25 10:50:40.993199,9799,915.0,289.0,39489.765614148506,5.781149215395439,688401,Entertainment,Mobile,US,257.9261223944968
vid_2978,2024-10-02 10:50:40.993199,9971,835.0,73.0,24212.334226438797,15.874264238570468,311763,Lifestyle,Mobile,UK,181.7088583528127
vid_4733,2025-03-31 10:50:40.993199,10035,1125.0,478.0,24121.937647917573,10.40092114682266,15742,Entertainment,Desktop,UK,193.56135545464585
vid_555,2025-03-27 10:50:40.993199,9890,1595.0,378.0,14857.650889892844,26.888111730571108,775424,Entertainment,Desktop,US,155.48835835026486
vid_2753,2024-10-15 10:50:40.993199,10165,1572.0,495.0,19961.02092535264,19.89892534699425,724391,Gaming,TV,CA,182.59684766487692
vid_3227,2024-06-26 10:50:40.993199,10077,1333.0,204.0,36055.53346878039,2.0238719547719697,580383,Entertainment,Desktop,CA,248.9071899894193
vid_55,2024-11-13 10:50:40.993199,10012,791.0,193.0,32025.27996851344,29.30580078193088,278882,Gaming,Tablet,DE,220.0631347019568
vid_1726,2025-01-28 10:50:40.993199,9903,942.0,458.0,,12.599426620492313,826697,Entertainment,Tablet,DE,333.3324012930147
vid_2527,2025-05-04 10:50:40.993199,10153,675.0,499.0,34409.462208399884,3.5349160816218665,595648,Lifestyle,Desktop,UK,235.30370929006625
vid_2663,2025-03-02 10:50:40.993199,10000,247.0,352.0,58818.59872067171,25.43888299992409,225943,Lifestyle,Tablet,AU,339.7015365750572
vid_346,2024-10-20 10:50:40.993199,10006,1365.0,152.0,37186.00724215363,22.867066125880985,439336,Tech,Mobile,CA,253.5231639775726
vid_4703,2025-05-12 10:50:40.993199,10089,,423.0,34538.25696476915,4.07156858534481,974763,Entertainment,Tablet,AU,241.3352146281871
vid_1225,2025-05-20 10:50:40.993199,9920,1170.0,229.0,,20.618208988567805,687837,Music,TV,AU,336.7897521198435
vid_831,2024-06-16 10:50:40.993199,10056,1838.0,316.0,51264.832864701966,8.012168100839096,879612,Gaming,Desktop,CA,331.1071527578227
vid_1631,2024-08-19 10:50:40.993199,9972,975.0,455.0,27967.0568274676,29.057907711842205,210593,Tech,Tablet,US,208.3876403102413
vid_1630,2024-10-10 10:50:40.993199,10063,791.0,237.0,51896.128037981,11.81580849818408,981657,Entertainment,Tablet,IN,314.76693044708566
vid_2129,2025-01-05 10:50:40.993199,10071,208.0,74.0,33418.52982009146,28.443819239853067,984650,Entertainment,Tablet,IN,214.87355271716456
vid_2830,2024-12-17 10:50:40.993199,9897,1181.0,331.0,46690.70509661731,16.2007365109786,972923,Tech,Mobile,CA,297.6795315311102
vid_3193,2025-02-01 10:50:40.993199,10009,847.0,338.0,26598.689194246155,18.76713067977536,768849,Gaming,Desktop,IN,197.9183055117015
vid_2858,2025-05-06 10:50:40.993199,9974,730.0,131.0,21707.93125241466,14.145535305090744,398733,Lifestyle,Mobile,UK,169.1095867980062
vid_2480,2025-06-07 10:50:40.993199,10155,1040.0,507.0,23769.30092156728,21.98628556579556,614554,Lifestyle,TV,UK,191.561592461512
vid_3122,2024-10-19 10:50:40.993199,10114,1912.0,134.0,42120.498613092444,19.30634930731677,605256,Music,Mobile,UK,286.44183141403045
vid_1282,2024-07-09 10:50:40.993199,10054,1660.0,497.0,20418.247629079782,18.012818233926044,358869,Lifestyle,Mobile,DE,185.72096735321503
vid_2153,2024-08-17 10:50:40.993199,9793,1847.0,127.0,21691.7274663234,10.280044945808548,770548,Gaming,TV,UK,187.2196354329212
vid_1897,2024-07-20 10:50:40.993199,10043,959.0,200.0,20940.96417658305,12.301621805634298,274524,Education,Desktop,UK,170.9750412560901
vid_2553,2025-02-09 10:50:40.993199,9859,426.0,189.0,21102.76082862978,23.014375362471423,25624,Education,TV,UK,161.42920538105753
vid_4765,2025-04-01 10:50:40.993199,10059,1911.0,388.0,35516.28718982844,15.12347114176388,658874,Lifestyle,TV,IN,259.3678695391975
vid_1943,2025-02-11 10:50:40.993199,9912,876.0,205.0,53749.18064954455,18.132045712941284,190550,Music,Mobile,AU,323.62737342397565
vid_1145,2025-04-13 10:50:40.993199,9731,1820.0,165.0,53148.63405557062,29.86208367519223,880769,Gaming,TV,IN,335.3903604132629
vid_843,2024-12-17 10:50:40.993199,9986,,318.0,23672.01442652496,18.893711410471823,289756,Entertainment,Tablet,AU,200.56916146737865
vid_1191,2025-02-05 10:50:40.993199,9936,,400.0,24492.5999584966,21.929218649194446,95009,Lifestyle,Tablet,AU,185.2196720065322
vid_2448,2024-08-10 10:50:40.993199,10002,704.0,305.0,15932.769971503163,2.092523753544937,432423,Music,Mobile,UK,144.57200202986624
vid_2653,2025-03-29 10:50:40.993199,9819,1852.0,126.0,21924.667682364347,19.882934070126247,238983,Tech,Desktop,IN,188.52206002047149
vid_4264,2025-06-06 10:50:40.993199,10004,1352.0,,53511.89526880303,28.448711590302032,904053,Education,Tablet,DE,335.7926166462391
vid_608,2025-05-29 10:50:40.993199,9704,1225.0,231.0,39453.60125820994,22.796284254140645,154890,Education,TV,US,261.5918496879429
vid_603,2025-05-10 10:50:40.993199,10148,889.0,487.0,31391.797143331816,29.3021586001848,409863,Tech,Mobile,AU,224.5226128706552
vid_4760,2024-11-15 10:50:40.993199,10088,1248.0,75.0,42419.645330087886,13.896490583858943,963449,Lifestyle,Desktop,CA,275.2902433589795
vid_3563,2025-02-05 10:50:40.993199,9956,1457.0,290.0,48557.80285149548,26.610743308062784,20679,Gaming,TV,US,310.8284714902922
vid_4569,2024-10-22 10:50:40.993199,9906,1034.0,337.0,42477.65730726759,15.285983753747804,251594,Lifestyle,TV,IN,275.4404442740853
vid_3934,2025-04-08 10:50:40.993199,10014,373.0,216.0,28385.39454859932,3.755889370748037,276605,Tech,TV,UK,196.12418165232756
vid_4656,2024-12-27 10:50:40.993199,10067,1405.0,300.0,43561.07372437808,4.359315799131496,711013,Entertainment,Desktop,CA,287.12769857098
vid_4020,2025-03-23 10:50:40.993199,9981,822.0,345.0,53654.578256885325,25.7478978927776,114350,Entertainment,TV,US,325.0189964844781
vid_349,2025-01-18 10:50:40.993199,10020,633.0,273.0,56144.07610403905,16.920673441761423,809914,Gaming,TV,CA,332.4731292881853
vid_3879,2025-05-09 10:50:40.993199,10029,1530.0,166.0,52179.746453295855,5.961804505708324,897208,Music,TV,CA,327.40805755328176
vid_227,2024-10-11 10:50:40.993199,9971,878.0,341.0,22847.3097191786,7.569657386962456,294104,Education,TV,IN,180.61866817305065
vid_224,2024-11-17 10:50:40.993199,10142,1184.0,,50859.737755033,29.707389940575165,402317,Education,Desktop,CA,316.0158408429018
vid_2932,2024-08-30 10:50:40.993199,10117,1614.0,315.0,25812.584453536798,23.032663400106085,207532,Gaming,Tablet,AU,207.5622992161096
vid_1560,2025-05-02 10:50:40.993199,9947,1137.0,402.0,53529.74026293068,25.65532164520057,855321,Education,Desktop,IN,330.64698499741803
vid_1636,2024-07-03 10:50:40.993199,10091,1127.0,217.0,59264.40804650007,4.678149048733651,717940,Tech,Mobile,US,355.08204377070206
vid_4427,2025-01-09 10:50:40.993199,9996,1218.0,299.0,16721.59066138103,16.689629543562287,648709,Education,Desktop,AU,156.9908379228269
vid_2022,2024-10-12 10:50:40.993199,9944,1696.0,132.0,23290.042356177782,10.904599902992576,318972,Lifestyle,TV,IN,193.03236392043476
vid_2996,2025-01-04 10:50:40.993199,10014,818.0,311.0,39603.12898830134,12.808971696333728,301958,Gaming,Tablet,US,258.2917611458413
vid_165,2024-09-16 10:50:40.993199,9940,858.0,273.0,42230.90160637064,6.678199875608783,131055,Gaming,Desktop,CA,270.32929453110165
vid_2959,2025-05-04 10:50:40.993199,9870,1717.0,71.0,37519.790128716784,23.73763294399911,154039,Gaming,Mobile,AU,259.04595432460843
vid_1918,2025-03-07 10:50:40.993199,9986,1590.0,138.0,44399.39310982587,19.2371371799387,407300,Lifestyle,Mobile,DE,291.0532524916801
vid_4533,2024-08-05 10:50:40.993199,10085,507.0,,36365.2893195578,14.794187192812448,798376,Tech,Desktop,DE,237.20934158394047
vid_896,2025-04-25 10:50:40.993199,9863,643.0,,,2.065094521456221,367600,Gaming,Tablet,DE,270.83117685062393
vid_886,2024-08-27 10:50:40.993199,9976,1092.0,124.0,45412.47060155388,13.354423158508476,794772,Tech,Desktop,AU,286.9774141686031
vid_4503,2024-08-15 10:50:40.993199,10104,1992.0,,35811.45040048595,14.579350233218602,606616,Tech,TV,AU,261.3376417591388
vid_1849,2025-05-21 10:50:40.993199,9832,509.0,394.0,20467.47930209285,17.491994503839603,828702,Lifestyle,TV,IN,163.24342480610426
vid_2633,2024-12-18 10:50:40.993199,10031,945.0,387.0,27110.477361554087,25.32893955559287,369225,Lifestyle,Desktop,CA,202.9723185201805
vid_3212,2024-08-13 10:50:40.993199,10203,975.0,250.0,51662.97893855535,16.044645442825313,596087,Tech,Mobile,UK,317.7831041246827
vid_251,2025-06-02 10:50:40.993199,9941,409.0,476.0,29027.48703949147,6.665000637014106,619275,Gaming,Desktop,CA,203.8584471972881
vid_3330,2025-02-28 10:50:40.993199,9955,420.0,70.0,14976.118016531458,17.47362937001521,697691,Entertainment,Desktop,AU,130.89670794382852
vid_4710,2025-02-02 10:50:40.993199,9899,1777.0,364.0,17079.066760660215,13.432768526148124,63827,Tech,TV,CA,168.895671453645
vid_370,2025-03-14 10:50:40.993199,9790,1797.0,346.0,29674.136901116035,2.0085392839454075,821634,Lifestyle,Desktop,UK,227.7420208776057
vid_513,2025-02-25 10:50:40.993199,10069,,120.0,50037.215261753314,12.107056593338068,292957,Entertainment,Mobile,IN,302.7514979094538
vid_4598,2024-09-05 10:50:40.993199,9858,308.0,176.0,16470.92256650892,8.168450522066811,613909,Entertainment,TV,AU,137.33548509067106
vid_2884,2024-08-16 10:50:40.993199,9951,954.0,306.0,48394.64656484665,21.66677314002657,144227,Education,Tablet,DE,301.6629728243883
vid_3333,2024-12-11 10:50:40.993199,9945,1888.0,95.0,37390.62189824598,11.769614764466612,30595,Tech,TV,AU,262.1792992674328
vid_4119,2024-06-16 10:50:40.993199,10039,1425.0,302.0,33985.577271915536,29.546737555282466,977632,Entertainment,Tablet,CA,242.2159096452337
vid_1151,2024-08-23 10:50:40.993199,9894,1172.0,363.0,43359.10820562611,15.084963508376054,267554,Tech,Tablet,UK,282.35227704338035
vid_484,2025-05-05 10:50:40.993199,10141,1589.0,451.0,43279.193804758914,19.285926783078025,954276,Gaming,TV,UK,291.94209773449325
vid_1716,2025-05-08 10:50:40.993199,9878,1011.0,120.0,33578.38998926469,11.158635000749705,74145,Entertainment,Tablet,US,229.21367542964583
vid_2346,2024-08-16 10:50:40.993199,10061,,212.0,53074.84075540653,7.3452645539912735,766676,Entertainment,Tablet,UK,336.5728280908495
vid_587,2025-04-02 10:50:40.993199,9927,1046.0,341.0,22822.1755735019,26.191064741335065,450949,Education,Tablet,DE,183.15839023825936
vid_3927,2025-05-28 10:50:40.993199,10100,1407.0,190.0,39663.84940330665,7.362962016314559,411348,Gaming,Tablet,AU,267.0698043817915
vid_2867,2024-12-27 10:50:40.993199,9937,1790.0,108.0,19451.11905433374,14.980186918040973,808812,Entertainment,Desktop,CA,176.1002649533268
vid_1531,2024-12-31 10:50:40.993199,10083,1327.0,409.0,48544.15396618908,21.747373353539047,86536,Gaming,TV,UK,311.23678237290625
vid_2623,2024-10-10 10:50:40.993199,9907,848.0,457.0,47506.17397745062,9.309848166391566,933006,Tech,Tablet,US,298.0184106709878
vid_225,2025-01-29 10:50:40.993199,10098,1110.0,87.0,26131.100606239863,24.90106687557213,322557,Music,Desktop,DE,196.38381563736056
vid_4427,2025-05-28 10:50:40.993199,10141,1027.0,259.0,18550.79447659824,17.0183216166292,172272,Gaming,Mobile,DE,162.3999131839346
vid_2811,2025-03-03 10:50:40.993199,10154,1969.0,434.0,,16.525095755495478,491057,Education,Desktop,DE,366.8479383727004
vid_1213,2025-03-22 10:50:40.993199,10016,699.0,206.0,16854.17041860589,12.878163122324612,910232,Entertainment,Tablet,DE,147.2014381766367
vid_597,2025-04-05 10:50:40.993199,9780,1390.0,422.0,33603.47387931411,24.886569849582457,411683,Entertainment,Desktop,CA,240.52590271815552
vid_190,2024-11-20 10:50:40.993199,9942,913.0,231.0,19456.59615758029,5.6052146774007685,73115,Tech,Tablet,UK,163.19287528918505
vid_2021,2025-05-29 10:50:40.993199,9920,1393.0,360.0,,24.93959452373234,78172,Gaming,Tablet,DE,285.7135816281823
